complete_response	user_id	video_id	session_id	user_role	user_region	video_region	category	audio_id	tags	prior_category_rate	prior_category_count	prior_overall_rate	prior_overall_count	prior_region_rate	prior_region_count	duration_s	same_region
1	94c5d2cc-25d9-4411-b6ac-7ad31620f903	3a8d37f2-8c14-49c9-9871-913fcae99ef5	sim-94c5d2cc-25d9-4411-b6ac-7ad31620f903-4	viewer	Chile	Chile	cine	audio-cine-0	cine|laboratorio|corto|veta|chile	0.6	0.693147	0.7	2.83321	0.875	2.56495	15	1
1	94c5d2cc-25d9-4411-b6ac-7ad31620f903	34e3546a-5b5f-43e1-8fc6-627c80c0303f	sim-94c5d2cc-25d9-4411-b6ac-7ad31620f903-4	viewer	Chile	Chile	arte	audio-arte-0	arte|laboratorio|corto|veta|chile	0.571429	1.38629	0.7	2.83321	0.875	2.56495	15	1
0	94c5d2cc-25d9-4411-b6ac-7ad31620f903	b75e166b-b32c-407e-be0e-d0d7006699e4	sim-94c5d2cc-25d9-4411-b6ac-7ad31620f903-4	viewer	Chile	México	idiomas	audio-idiomas-0	idiomas|laboratorio|corto	0.5	0	0.7	2.83321	0.5	0	14.4	0
0	8085c8fb-cad2-4791-9ddc-154af59c8a83	f1ff5830-27da-4782-8a4d-69c1883248f9	sim-8085c8fb-cad2-4791-9ddc-154af59c8a83-1	viewer	Argentina	Perú	musica	audio-musica-0	musica|laboratorio|corto	0.5	0	0.625	1.60944	0.5	0	20.3	0
1	8085c8fb-cad2-4791-9ddc-154af59c8a83	60386e16-a3e2-4fe0-808b-ae2933337b21	sim-8085c8fb-cad2-4791-9ddc-154af59c8a83-1	viewer	Argentina	Argentina	baile	audio-baile-2	baile|laboratorio|corto	0.5	0	0.625	1.60944	0.714286	1.38629	21	1
1	8085c8fb-cad2-4791-9ddc-154af59c8a83	f8c02867-dced-403e-8726-f8b33261a3e4	sim-8085c8fb-cad2-4791-9ddc-154af59c8a83-1	viewer	Argentina	Argentina	comedia	audio-comedia-1	comedia|laboratorio|corto|veta|argentina	0.6	0.693147	0.625	1.60944	0.714286	1.38629	15	1
1	8085c8fb-cad2-4791-9ddc-154af59c8a83	eb020291-c312-4448-b857-3670af841919	sim-8085c8fb-cad2-4791-9ddc-154af59c8a83-1	viewer	Argentina	Argentina	tecnologia	audio-tecnologia-0	tecnologia|laboratorio|corto|veta|argentina	0.6	0.693147	0.625	1.60944	0.714286	1.38629	15	1
1	8085c8fb-cad2-4791-9ddc-154af59c8a83	b1e12eba-acc4-4ad1-976e-9f4db7ea1abb	sim-8085c8fb-cad2-4791-9ddc-154af59c8a83-2	viewer	Argentina	Argentina	musica	audio-musica-1	musica|laboratorio|corto	0.4	0.693147	0.666667	2.19722	0.8	1.94591	15.3	1
0	8085c8fb-cad2-4791-9ddc-154af59c8a83	f516c658-3970-4785-83a4-79e60cd5dd74	sim-8085c8fb-cad2-4791-9ddc-154af59c8a83-2	viewer	Argentina	Colombia	baile	audio-baile-1	baile|laboratorio|corto	0.6	0.693147	0.666667	2.19722	0.5	0	18.5	0
1	8085c8fb-cad2-4791-9ddc-154af59c8a83	60386e16-a3e2-4fe0-808b-ae2933337b21	sim-8085c8fb-cad2-4791-9ddc-154af59c8a83-2	viewer	Argentina	Argentina	baile	audio-baile-2	baile|laboratorio|corto	0.6	0.693147	0.666667	2.19722	0.8	1.94591	21	1
1	8085c8fb-cad2-4791-9ddc-154af59c8a83	f8c02867-dced-403e-8726-f8b33261a3e4	sim-8085c8fb-cad2-4791-9ddc-154af59c8a83-2	viewer	Argentina	Argentina	comedia	audio-comedia-1	comedia|laboratorio|corto|veta|argentina	0.666667	1.09861	0.666667	2.19722	0.8	1.94591	15	1
1	8085c8fb-cad2-4791-9ddc-154af59c8a83	53c8ae21-baf5-458f-b19d-8af867e725ea	sim-8085c8fb-cad2-4791-9ddc-154af59c8a83-3	viewer	Argentina	Argentina	idiomas	audio-idiomas-2	idiomas|laboratorio|corto	0.5	0	0.6875	2.56495	0.846154	2.30259	19.4	1
1	8085c8fb-cad2-4791-9ddc-154af59c8a83	b1e12eba-acc4-4ad1-976e-9f4db7ea1abb	sim-8085c8fb-cad2-4791-9ddc-154af59c8a83-3	viewer	Argentina	Argentina	musica	audio-musica-1	musica|laboratorio|corto	0.5	1.09861	0.6875	2.56495	0.846154	2.30259	15.3	1
0	8085c8fb-cad2-4791-9ddc-154af59c8a83	f981fbcd-1c96-41e7-b1b6-4c21b3a54534	sim-8085c8fb-cad2-4791-9ddc-154af59c8a83-3	viewer	Argentina	México	cine	audio-cine-2	cine|laboratorio|corto	0.5	0	0.6875	2.56495	0.4	0.693147	22.2	0
1	8085c8fb-cad2-4791-9ddc-154af59c8a83	60386e16-a3e2-4fe0-808b-ae2933337b21	sim-8085c8fb-cad2-4791-9ddc-154af59c8a83-3	viewer	Argentina	Argentina	baile	audio-baile-2	baile|laboratorio|corto	0.571429	1.38629	0.6875	2.56495	0.846154	2.30259	21	1
1	8085c8fb-cad2-4791-9ddc-154af59c8a83	5216fb56-1001-434b-bd10-8b8a2734d2b3	sim-8085c8fb-cad2-4791-9ddc-154af59c8a83-4	viewer	Argentina	Argentina	manualidades	audio-manualidades-1	manualidades|laboratorio|corto	0.5	0	0.7	2.83321	0.875	2.56495	18.9	1
1	8085c8fb-cad2-4791-9ddc-154af59c8a83	53c8ae21-baf5-458f-b19d-8af867e725ea	sim-8085c8fb-cad2-4791-9ddc-154af59c8a83-4	viewer	Argentina	Argentina	idiomas	audio-idiomas-2	idiomas|laboratorio|corto	0.6	0.693147	0.7	2.83321	0.875	2.56495	19.4	1
1	8085c8fb-cad2-4791-9ddc-154af59c8a83	b1e12eba-acc4-4ad1-976e-9f4db7ea1abb	sim-8085c8fb-cad2-4791-9ddc-154af59c8a83-4	viewer	Argentina	Argentina	musica	audio-musica-1	musica|laboratorio|corto	0.571429	1.38629	0.7	2.83321	0.875	2.56495	15.3	1
0	8085c8fb-cad2-4791-9ddc-154af59c8a83	fdda2897-336c-47ca-820e-99e988882514	sim-8085c8fb-cad2-4791-9ddc-154af59c8a83-4	viewer	Argentina	Chile	deporte	audio-deporte-0	deporte|laboratorio|corto	0.4	0.693147	0.7	2.83321	0.5	0	13.6	0
0	b5c96faf-c573-4cae-9ffd-0dfd76dbc161	75d699fd-c9d9-46c1-a6e8-be8013820549	sim-b5c96faf-c573-4cae-9ffd-0dfd76dbc161-1	viewer	Perú	México	salud	audio-salud-0	salud|laboratorio|corto	0.5	0	0.625	1.60944	0.5	0	24.3	0
1	b5c96faf-c573-4cae-9ffd-0dfd76dbc161	5cac3c46-069c-4a13-9c14-b920d90bb17c	sim-b5c96faf-c573-4cae-9ffd-0dfd76dbc161-1	viewer	Perú	Perú	deporte	audio-deporte-1	deporte|laboratorio|corto	0.5	0	0.625	1.60944	0.714286	1.38629	16.1	1
1	b5c96faf-c573-4cae-9ffd-0dfd76dbc161	0112dc0f-6d37-470d-b356-4ebdc5fa1e1e	sim-b5c96faf-c573-4cae-9ffd-0dfd76dbc161-1	viewer	Perú	Perú	emprendimiento	audio-emprendimiento-0	emprendimiento|laboratorio|corto	0.6	0.693147	0.625	1.60944	0.714286	1.38629	17.6	1
1	b5c96faf-c573-4cae-9ffd-0dfd76dbc161	fb6be66f-16c0-44e2-9474-0e5e00fcc304	sim-b5c96faf-c573-4cae-9ffd-0dfd76dbc161-1	viewer	Perú	Perú	cocina	audio-cocina-2	cocina|laboratorio|corto	0.5	1.09861	0.625	1.60944	0.714286	1.38629	18.2	1
0	b5c96faf-c573-4cae-9ffd-0dfd76dbc161	dd209927-0456-4cd1-a81f-5cfed4d9a4cb	sim-b5c96faf-c573-4cae-9ffd-0dfd76dbc161-2	viewer	Perú	Argentina	emprendimiento	audio-emprendimiento-0	emprendimiento|laboratorio|corto	0.666667	1.09861	0.666667	2.19722	0.4	0.693147	25.1	0
1	b5c96faf-c573-4cae-9ffd-0dfd76dbc161	0683bb7a-a1dc-44a4-875f-da7ff20d67fb	sim-b5c96faf-c573-4cae-9ffd-0dfd76dbc161-2	viewer	Perú	Perú	arte	audio-arte-0	arte|laboratorio|corto	0.5	0	0.666667	2.19722	0.8	1.94591	14	1
1	b5c96faf-c573-4cae-9ffd-0dfd76dbc161	5cac3c46-069c-4a13-9c14-b920d90bb17c	sim-b5c96faf-c573-4cae-9ffd-0dfd76dbc161-2	viewer	Perú	Perú	deporte	audio-deporte-1	deporte|laboratorio|corto	0.6	0.693147	0.666667	2.19722	0.8	1.94591	16.1	1
1	b5c96faf-c573-4cae-9ffd-0dfd76dbc161	0112dc0f-6d37-470d-b356-4ebdc5fa1e1e	sim-b5c96faf-c573-4cae-9ffd-0dfd76dbc161-2	viewer	Perú	Perú	emprendimiento	audio-emprendimiento-0	emprendimiento|laboratorio|corto	0.666667	1.09861	0.666667	2.19722	0.8	1.94591	17.6	1
1	b5c96faf-c573-4cae-9ffd-0dfd76dbc161	1d6296f9-4b1d-4800-9f60-f2d395a0e701	sim-b5c96faf-c573-4cae-9ffd-0dfd76dbc161-3	viewer	Perú	Perú	arte	audio-arte-1	arte|laboratorio|corto|veta|peru	0.6	0.693147	0.6875	2.56495	0.846154	2.30259	15	1
0	b5c96faf-c573-4cae-9ffd-0dfd76dbc161	524747bc-f2d9-4268-9461-a99ff56b31e0	sim-b5c96faf-c573-4cae-9ffd-0dfd76dbc161-3	viewer	Perú	Colombia	arte	audio-arte-2	arte|laboratorio|corto	0.6	0.693147	0.6875	2.56495	0.5	0	19	0
1	b5c96faf-c573-4cae-9ffd-0dfd76dbc161	0683bb7a-a1dc-44a4-875f-da7ff20d67fb	sim-b5c96faf-c573-4cae-9ffd-0dfd76dbc161-3	viewer	Perú	Perú	arte	audio-arte-0	arte|laboratorio|corto	0.6	0.693147	0.6875	2.56495	0.846154	2.30259	14	1
1	b5c96faf-c573-4cae-9ffd-0dfd76dbc161	5cac3c46-069c-4a13-9c14-b920d90bb17c	sim-b5c96faf-c573-4cae-9ffd-0dfd76dbc161-3	viewer	Perú	Perú	deporte	audio-deporte-1	deporte|laboratorio|corto	0.666667	1.09861	0.6875	2.56495	0.846154	2.30259	16.1	1
1	b5c96faf-c573-4cae-9ffd-0dfd76dbc161	2f21dce8-86c9-4fff-afb1-ad3eb19e5cbe	sim-b5c96faf-c573-4cae-9ffd-0dfd76dbc161-4	viewer	Perú	Perú	baile	audio-baile-0	baile|laboratorio|corto|veta|peru	0.5	0	0.7	2.83321	0.875	2.56495	15	1
1	b5c96faf-c573-4cae-9ffd-0dfd76dbc161	1d6296f9-4b1d-4800-9f60-f2d395a0e701	sim-b5c96faf-c573-4cae-9ffd-0dfd76dbc161-4	viewer	Perú	Perú	arte	audio-arte-1	arte|laboratorio|corto|veta|peru	0.625	1.60944	0.7	2.83321	0.875	2.56495	15	1
0	b5c96faf-c573-4cae-9ffd-0dfd76dbc161	b6180ff0-e20b-4c0c-a80c-5ec6c1a23201	sim-b5c96faf-c573-4cae-9ffd-0dfd76dbc161-4	viewer	Perú	Chile	cine	audio-cine-0	cine|laboratorio|corto	0.5	0	0.7	2.83321	0.5	0	17.2	0
1	b5c96faf-c573-4cae-9ffd-0dfd76dbc161	0683bb7a-a1dc-44a4-875f-da7ff20d67fb	sim-b5c96faf-c573-4cae-9ffd-0dfd76dbc161-4	viewer	Perú	Perú	arte	audio-arte-0	arte|laboratorio|corto	0.625	1.60944	0.7	2.83321	0.875	2.56495	14	1
0	93cd03ed-81d1-49e2-bea8-b442ca06b25c	fdda2897-336c-47ca-820e-99e988882514	sim-93cd03ed-81d1-49e2-bea8-b442ca06b25c-1	viewer	México	Chile	deporte	audio-deporte-0	deporte|laboratorio|corto	0.5	0	0.625	1.60944	0.5	0	13.6	0
1	93cd03ed-81d1-49e2-bea8-b442ca06b25c	dd67de5a-a7c9-4584-9dd8-ae4b9b6032be	sim-93cd03ed-81d1-49e2-bea8-b442ca06b25c-1	viewer	México	México	baile	audio-baile-1	baile|laboratorio|corto|veta|mexico	0.4	0.693147	0.625	1.60944	0.714286	1.38629	15	1
1	93cd03ed-81d1-49e2-bea8-b442ca06b25c	ce558100-624b-4ace-96d9-e5e2adad8fe0	sim-93cd03ed-81d1-49e2-bea8-b442ca06b25c-1	viewer	México	México	arte	audio-arte-0	arte|laboratorio|corto|veta|mexico	0.6	0.693147	0.625	1.60944	0.714286	1.38629	15	1
1	93cd03ed-81d1-49e2-bea8-b442ca06b25c	c4ba27c4-4e56-4510-8509-c4d6df44a5d4	sim-93cd03ed-81d1-49e2-bea8-b442ca06b25c-1	viewer	México	México	emprendimiento	audio-emprendimiento-1	emprendimiento|laboratorio|corto|veta|mexico	0.6	0.693147	0.625	1.60944	0.714286	1.38629	15	1
0	93cd03ed-81d1-49e2-bea8-b442ca06b25c	05a06c71-8961-4f45-9976-a6424feb0242	sim-93cd03ed-81d1-49e2-bea8-b442ca06b25c-2	viewer	México	Colombia	naturaleza	audio-naturaleza-1	naturaleza|laboratorio|corto|veta|colombia	0.5	0	0.666667	2.19722	0.4	0.693147	15	0
1	93cd03ed-81d1-49e2-bea8-b442ca06b25c	def16adc-cb95-4bd6-90e6-da284b208157	sim-93cd03ed-81d1-49e2-bea8-b442ca06b25c-2	viewer	México	México	historia	audio-historia-1	historia|laboratorio|corto|veta|mexico	0.5	0	0.666667	2.19722	0.8	1.94591	15	1
1	93cd03ed-81d1-49e2-bea8-b442ca06b25c	dd67de5a-a7c9-4584-9dd8-ae4b9b6032be	sim-93cd03ed-81d1-49e2-bea8-b442ca06b25c-2	viewer	México	México	baile	audio-baile-1	baile|laboratorio|corto|veta|mexico	0.5	1.09861	0.666667	2.19722	0.8	1.94591	15	1
1	93cd03ed-81d1-49e2-bea8-b442ca06b25c	ce558100-624b-4ace-96d9-e5e2adad8fe0	sim-93cd03ed-81d1-49e2-bea8-b442ca06b25c-2	viewer	México	México	arte	audio-arte-0	arte|laboratorio|corto|veta|mexico	0.666667	1.09861	0.666667	2.19722	0.8	1.94591	15	1
0	93cd03ed-81d1-49e2-bea8-b442ca06b25c	075cc565-2c2c-44eb-a843-ed1183ef6d65	sim-93cd03ed-81d1-49e2-bea8-b442ca06b25c-3	viewer	México	Argentina	tecnologia	audio-tecnologia-1	tecnologia|laboratorio|corto|veta|argentina	0.5	0	0.6875	2.56495	0.5	0	15	0
1	93cd03ed-81d1-49e2-bea8-b442ca06b25c	e7e3ef47-41da-4c42-a2b2-9b60808e39a0	sim-93cd03ed-81d1-49e2-bea8-b442ca06b25c-3	viewer	México	México	idiomas	audio-idiomas-1	idiomas|laboratorio|corto|veta|mexico	0.6	0.693147	0.6875	2.56495	0.846154	2.30259	15	1
1	93cd03ed-81d1-49e2-bea8-b442ca06b25c	def16adc-cb95-4bd6-90e6-da284b208157	sim-93cd03ed-81d1-49e2-bea8-b442ca06b25c-3	viewer	México	México	historia	audio-historia-1	historia|laboratorio|corto|veta|mexico	0.6	0.693147	0.6875	2.56495	0.846154	2.30259	15	1
1	93cd03ed-81d1-49e2-bea8-b442ca06b25c	dd67de5a-a7c9-4584-9dd8-ae4b9b6032be	sim-93cd03ed-81d1-49e2-bea8-b442ca06b25c-3	viewer	México	México	baile	audio-baile-1	baile|laboratorio|corto|veta|mexico	0.571429	1.38629	0.6875	2.56495	0.846154	2.30259	15	1
1	93cd03ed-81d1-49e2-bea8-b442ca06b25c	779d3731-a205-44d2-b6c2-88e7e494e1cc	sim-93cd03ed-81d1-49e2-bea8-b442ca06b25c-4	viewer	México	México	comedia	audio-comedia-0	comedia|laboratorio|corto	0.5	0	0.7	2.83321	0.875	2.56495	12	1
0	93cd03ed-81d1-49e2-bea8-b442ca06b25c	0d466921-84b4-4e44-a032-5eb485321e47	sim-93cd03ed-81d1-49e2-bea8-b442ca06b25c-4	viewer	México	Perú	historia	audio-historia-0	historia|laboratorio|corto|veta|peru	0.666667	1.09861	0.7	2.83321	0.5	0	15	0
1	93cd03ed-81d1-49e2-bea8-b442ca06b25c	e7e3ef47-41da-4c42-a2b2-9b60808e39a0	sim-93cd03ed-81d1-49e2-bea8-b442ca06b25c-4	viewer	México	México	idiomas	audio-idiomas-1	idiomas|laboratorio|corto|veta|mexico	0.666667	1.09861	0.7	2.83321	0.875	2.56495	15	1
1	93cd03ed-81d1-49e2-bea8-b442ca06b25c	def16adc-cb95-4bd6-90e6-da284b208157	sim-93cd03ed-81d1-49e2-bea8-b442ca06b25c-4	viewer	México	México	historia	audio-historia-1	historia|laboratorio|corto|veta|mexico	0.666667	1.09861	0.7	2.83321	0.875	2.56495	15	1
1	a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb	80e47064-ad8e-4049-b3b5-5da0379ec673	sim-a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb-1	viewer	Colombia	Colombia	manualidades	audio-manualidades-0	manualidades|laboratorio|corto	0.6	0.693147	0.625	1.60944	0.714286	1.38629	16.4	1
0	a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb	b75e166b-b32c-407e-be0e-d0d7006699e4	sim-a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb-1	viewer	Colombia	México	idiomas	audio-idiomas-0	idiomas|laboratorio|corto	0.5	0	0.625	1.60944	0.5	0	14.4	0
1	a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb	dfc2200a-b089-45c0-9f00-504dbaa2068c	sim-a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb-1	viewer	Colombia	Colombia	comedia	audio-comedia-1	comedia|laboratorio|corto|veta|colombia	0.5	0	0.625	1.60944	0.714286	1.38629	15	1
1	a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb	db148396-d906-448a-954a-09017cbaaeac	sim-a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb-1	viewer	Colombia	Colombia	baile	audio-baile-0	baile|laboratorio|corto|veta|colombia	0.6	0.693147	0.625	1.60944	0.714286	1.38629	15	1
0	a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb	c0536c05-beec-4852-9490-a69be448ac7f	sim-a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb-2	viewer	Colombia	México	arte	audio-arte-1	arte|laboratorio|corto	0.5	0	0.666667	2.19722	0.4	0.693147	16.5	0
1	a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb	e845b9f7-014d-4574-b71f-3accd93fd224	sim-a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb-2	viewer	Colombia	Colombia	baile	audio-baile-1	baile|laboratorio|corto|veta|colombia	0.666667	1.09861	0.666667	2.19722	0.8	1.94591	15	1
1	a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb	dfc2200a-b089-45c0-9f00-504dbaa2068c	sim-a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb-2	viewer	Colombia	Colombia	comedia	audio-comedia-1	comedia|laboratorio|corto|veta|colombia	0.6	0.693147	0.666667	2.19722	0.8	1.94591	15	1
1	a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb	db148396-d906-448a-954a-09017cbaaeac	sim-a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb-2	viewer	Colombia	Colombia	baile	audio-baile-0	baile|laboratorio|corto|veta|colombia	0.666667	1.09861	0.666667	2.19722	0.8	1.94591	15	1
0	a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb	ee4cc5e2-819b-4cfd-89ed-f800902cb736	sim-a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb-3	viewer	Colombia	México	deporte	audio-deporte-2	deporte|laboratorio|corto	0.5	0	0.6875	2.56495	0.333333	1.09861	18.6	0
1	a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb	0ae578e1-2bb8-495e-968a-7e8cf90739a3	sim-a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb-3	viewer	Colombia	Colombia	cine	audio-cine-0	cine|laboratorio|corto	0.6	0.693147	0.6875	2.56495	0.846154	2.30259	24.7	1
1	a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb	e845b9f7-014d-4574-b71f-3accd93fd224	sim-a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb-3	viewer	Colombia	Colombia	baile	audio-baile-1	baile|laboratorio|corto|veta|colombia	0.75	1.60944	0.6875	2.56495	0.846154	2.30259	15	1
1	a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb	dfc2200a-b089-45c0-9f00-504dbaa2068c	sim-a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb-3	viewer	Colombia	Colombia	comedia	audio-comedia-1	comedia|laboratorio|corto|veta|colombia	0.666667	1.09861	0.6875	2.56495	0.846154	2.30259	15	1
0	a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb	f1ff5830-27da-4782-8a4d-69c1883248f9	sim-a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb-4	viewer	Colombia	Perú	musica	audio-musica-0	musica|laboratorio|corto	0.5	0	0.7	2.83321	0.5	0	20.3	0
1	a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb	80e47064-ad8e-4049-b3b5-5da0379ec673	sim-a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb-4	viewer	Colombia	Colombia	manualidades	audio-manualidades-0	manualidades|laboratorio|corto	0.666667	1.09861	0.7	2.83321	0.875	2.56495	16.4	1
1	a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb	0ae578e1-2bb8-495e-968a-7e8cf90739a3	sim-a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb-4	viewer	Colombia	Colombia	cine	audio-cine-0	cine|laboratorio|corto	0.666667	1.09861	0.7	2.83321	0.875	2.56495	24.7	1
1	a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb	e845b9f7-014d-4574-b71f-3accd93fd224	sim-a9e1204a-7c4c-4915-9e5a-d732f0c1b9bb-4	viewer	Colombia	Colombia	baile	audio-baile-1	baile|laboratorio|corto|veta|colombia	0.777778	1.79176	0.7	2.83321	0.875	2.56495	15	1
1	91aad2c0-f1d3-48ff-986c-8de95e311b7b	6bf60a41-7ec3-4941-9db6-73c5e2dc1213	sim-91aad2c0-f1d3-48ff-986c-8de95e311b7b-1	viewer	Chile	Chile	manualidades	audio-manualidades-2	manualidades|laboratorio|corto	0.5	1.09861	0.625	1.60944	0.714286	1.38629	21.4	1
1	91aad2c0-f1d3-48ff-986c-8de95e311b7b	13fb1b67-82f1-4cb8-b386-958253861e05	sim-91aad2c0-f1d3-48ff-986c-8de95e311b7b-1	viewer	Chile	Chile	ciencia	audio-ciencia-0	ciencia|laboratorio|corto	0.6	0.693147	0.625	1.60944	0.714286	1.38629	19.9	1
0	91aad2c0-f1d3-48ff-986c-8de95e311b7b	5d4a7a2e-c193-4707-8309-9bcafe5448b4	sim-91aad2c0-f1d3-48ff-986c-8de95e311b7b-1	viewer	Chile	Argentina	salud	audio-salud-0	salud|laboratorio|corto	0.5	0	0.625	1.60944	0.4	0.693147	16.8	0
1	91aad2c0-f1d3-48ff-986c-8de95e311b7b	a0b9e8e7-3b0d-4e0a-b325-fe962236cd92	sim-91aad2c0-f1d3-48ff-986c-8de95e311b7b-1	viewer	Chile	Chile	baile	audio-baile-0	baile|laboratorio|corto	0.5	0	0.625	1.60944	0.714286	1.38629	23.5	1
1	91aad2c0-f1d3-48ff-986c-8de95e311b7b	6bf60a41-7ec3-4941-9db6-73c5e2dc1213	sim-91aad2c0-f1d3-48ff-986c-8de95e311b7b-2	viewer	Chile	Chile	manualidades	audio-manualidades-2	manualidades|laboratorio|corto	0.571429	1.38629	0.666667	2.19722	0.8	1.94591	21.4	1
0	91aad2c0-f1d3-48ff-986c-8de95e311b7b	72289114-f139-4672-ba3e-820c8bd0d111	sim-91aad2c0-f1d3-48ff-986c-8de95e311b7b-2	viewer	Chile	Argentina	cocina	audio-cocina-0	cocina|laboratorio|corto	0.6	0.693147	0.666667	2.19722	0.333333	1.09861	13.2	0
1	91aad2c0-f1d3-48ff-986c-8de95e311b7b	40e2a911-e69d-48a1-9d9e-b3c7832cf1a7	sim-91aad2c0-f1d3-48ff-986c-8de95e311b7b-2	viewer	Chile	Chile	salud	audio-salud-1	salud|laboratorio|corto	0.4	0.693147	0.666667	2.19722	0.8	1.94591	19.3	1
1	91aad2c0-f1d3-48ff-986c-8de95e311b7b	a0b9e8e7-3b0d-4e0a-b325-fe962236cd92	sim-91aad2c0-f1d3-48ff-986c-8de95e311b7b-2	viewer	Chile	Chile	baile	audio-baile-0	baile|laboratorio|corto	0.6	0.693147	0.666667	2.19722	0.8	1.94591	23.5	1
0	91aad2c0-f1d3-48ff-986c-8de95e311b7b	75d699fd-c9d9-46c1-a6e8-be8013820549	sim-91aad2c0-f1d3-48ff-986c-8de95e311b7b-3	viewer	Chile	México	salud	audio-salud-0	salud|laboratorio|corto	0.5	1.09861	0.6875	2.56495	0.5	0	24.3	0
1	91aad2c0-f1d3-48ff-986c-8de95e311b7b	e985be2c-b0e3-43bb-84ae-6dae64aeceb4	sim-91aad2c0-f1d3-48ff-986c-8de95e311b7b-3	viewer	Chile	Chile	cocina	audio-cocina-1	cocina|laboratorio|corto	0.5	1.09861	0.6875	2.56495	0.846154	2.30259	15.7	1
1	91aad2c0-f1d3-48ff-986c-8de95e311b7b	40e2a911-e69d-48a1-9d9e-b3c7832cf1a7	sim-91aad2c0-f1d3-48ff-986c-8de95e311b7b-3	viewer	Chile	Chile	salud	audio-salud-1	salud|laboratorio|corto	0.5	1.09861	0.6875	2.56495	0.846154	2.30259	19.3	1
1	91aad2c0-f1d3-48ff-986c-8de95e311b7b	a0b9e8e7-3b0d-4e0a-b325-fe962236cd92	sim-91aad2c0-f1d3-48ff-986c-8de95e311b7b-3	viewer	Chile	Chile	baile	audio-baile-0	baile|laboratorio|corto	0.666667	1.09861	0.6875	2.56495	0.846154	2.30259	23.5	1
0	91aad2c0-f1d3-48ff-986c-8de95e311b7b	d3c9eee3-5400-47c8-9a27-1c7d866dc3e2	sim-91aad2c0-f1d3-48ff-986c-8de95e311b7b-4	viewer	Chile	Perú	salud	audio-salud-2	salud|laboratorio|corto	0.5	1.60944	0.7	2.83321	0.5	0	21.8	0
1	91aad2c0-f1d3-48ff-986c-8de95e311b7b	13fb1b67-82f1-4cb8-b386-958253861e05	sim-91aad2c0-f1d3-48ff-986c-8de95e311b7b-4	viewer	Chile	Chile	ciencia	audio-ciencia-0	ciencia|laboratorio|corto	0.666667	1.09861	0.7	2.83321	0.875	2.56495	19.9	1
1	91aad2c0-f1d3-48ff-986c-8de95e311b7b	e985be2c-b0e3-43bb-84ae-6dae64aeceb4	sim-91aad2c0-f1d3-48ff-986c-8de95e311b7b-4	viewer	Chile	Chile	cocina	audio-cocina-1	cocina|laboratorio|corto	0.571429	1.38629	0.7	2.83321	0.875	2.56495	15.7	1
1	91aad2c0-f1d3-48ff-986c-8de95e311b7b	40e2a911-e69d-48a1-9d9e-b3c7832cf1a7	sim-91aad2c0-f1d3-48ff-986c-8de95e311b7b-4	viewer	Chile	Chile	salud	audio-salud-1	salud|laboratorio|corto	0.5	1.60944	0.7	2.83321	0.875	2.56495	19.3	1
1	7e624c62-d6b9-4f01-8963-a084159f31a1	60386e16-a3e2-4fe0-808b-ae2933337b21	sim-7e624c62-d6b9-4f01-8963-a084159f31a1-1	viewer	Argentina	Argentina	baile	audio-baile-2	baile|laboratorio|corto	0.5	0	0.625	1.60944	0.714286	1.38629	21	1
1	7e624c62-d6b9-4f01-8963-a084159f31a1	f8c02867-dced-403e-8726-f8b33261a3e4	sim-7e624c62-d6b9-4f01-8963-a084159f31a1-1	viewer	Argentina	Argentina	comedia	audio-comedia-1	comedia|laboratorio|corto|veta|argentina	0.6	0.693147	0.625	1.60944	0.714286	1.38629	15	1
